address,balance,timestamp,Vote,Round,Project Name,Proposal State,Proposal Standing,Grant Category,Earmarks,OCEAN Granted,datetime
0xB1A549920b38b2F7C80443b49B5A75DB3A4Cd5F5,614.83,1619963322.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 13:48:42
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,12000.0001653932,1619978009.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 17:53:29
0x2102fbdb989Ad103DFd0D110E639A8abe0e148fF,10206.3251978274,1619981820.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 18:57:00
0xE411e7726452CEB6aCC593126962Adf893D2b1A6,4837.77267202795,1619983253.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 19:20:53
0xb720883cb0e6FF8e9978c91009e3a49F09a13047,587.0,1620012133.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 03:22:13
0x01d5595949fdbE521fbC39EaF09192dfFB3bFc17,28576.286,1620034256.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 09:30:56
0xf88bD9c3F81f7148E4076bBB8b2e2B0951A8cE38,36552.8788360024,1620034326.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 09:32:06
0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,16672.5288338593,1620034489.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 09:34:49
0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,241633.787597554,1620046573.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 12:56:13
0xD896038c67EC4273aF33059f4b980a01587fd7BC,93748.0757836409,1620059279.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 16:27:59
0x33359285F30E7B3386dE70ca500F4fe27853765B,25000.0002170598,1620087348.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 00:15:48
0x2da922CBeB06c377741a51dDc85c735429Bc2965,9123.408375071,1620161259.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 20:47:39
0xA95cCef9561842495E7538d0dD97cE1ABF0a5242,50000.0,1620169928.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 23:12:08
0x096b4d5776D44CAE05880e0703C9958b08B11F39,50000.0,1620170007.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 23:13:27
0xFc2400FBF265f1fFbE319C7949f58a9a3D388B96,50000.0,1620170058.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 23:14:18
0xa377b5AF83fF07387d8f5c9ffAc55C9c2d507755,50000.0,1620170116.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 23:15:16
0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,4497.87,1620186114.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 03:41:54
0xC6C9D802bC16d8746AAfCAc4781F9a8d442D585D,34.6274419268145,1620203111.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 08:25:11
0xf3a7ACf685c737B632Ffe4265BB9094C25cF8Ac4,536.381784547345,1620213391.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 11:16:31
0x1Daf0b27e0F54a235abb5D52D276033394Eb8F49,567.796675444989,1620213417.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 11:16:57
0x6b0e3F389e97eE7d1Ac658699f8Da8CdEF8dC160,1500.0,1620213557.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 11:19:17
0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.7114424153176,1620215568.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 11:52:48
0xd36021060157B1Ba387630C91bE45A087CF9AC58,100000.0,1620215833.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 11:57:13
0x7032C3E45d14FbdC93Df98b6e871b3FE4Dae7827,100000.0,1620215874.0,Yes,5,deltaDAO,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 11:57:54
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,12000.0001653932,1619977932.0,Yes,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-02 17:52:12
0x33359285F30E7B3386dE70ca500F4fe27853765B,25000.0002170598,1619978298.0,No,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-02 17:58:18
0xbb397e3F90a5aB8daFd9D8b4E949546537A9d8fb,500.0,1620006013.0,No,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-03 01:40:13
0xb821A211957E317aF957b28e7292b27a8f9A3b73,6029.71868635384,1620020530.0,Yes,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-03 05:42:10
0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,970.0,1620059307.0,Yes,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-03 16:28:27
0x48E13Ab513A0d26f921707ad4F38989e2C587f25,688.707206305359,1620061775.0,Yes,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-03 17:09:35
0x42a19cd756651A488f1899157c45Af929bf3695F,32000.0,1620063078.0,Yes,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-03 17:31:18
0xeBD4FDE1283f05744e105412E77A1A42053A6F88,300.0,1620118924.0,Yes,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-04 09:02:04
0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,4497.87,1620186070.0,No,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-05 03:41:10
0xC6C9D802bC16d8746AAfCAc4781F9a8d442D585D,34.6274419268145,1620202989.0,Yes,5,VideoWiki,Not Granted,Completed,Build & Integrate,General,7500.0,2021-05-05 08:23:09
0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20598.2881600585,1619955097.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-02 11:31:37
0x362CfE20851584DF00a670b2c8460A3aafD35839,40000.0,1619955510.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-02 11:38:30
0x33359285F30E7B3386dE70ca500F4fe27853765B,25000.0002170598,1619967293.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-02 14:54:53
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,12000.0001653932,1619977882.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-02 17:51:22
0xbb397e3F90a5aB8daFd9D8b4E949546537A9d8fb,500.0,1620005908.0,No,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-03 01:38:28
0x2BcA3836741FE09f690ca7F1EDfCED65968D57C3,33532.8,1620035222.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-03 09:47:02
0xB39EC688A27B14436e9F15A693Da8605A3D0269D,350000.00024091,1620036961.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-03 10:16:01
0xCbD2c001A4450b4dAD7920951bcFd7a328fEAEa6,450000.0,1620037221.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-03 10:20:21
0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,241633.787597554,1620128242.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-04 11:37:22
0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,29353.5077261418,1620153759.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-04 18:42:39
0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,4497.87,1620186014.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-05 03:40:14
0x21e06646433954AaBaCE8E3d93d502e423249299,9038.02676142514,1620195004.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-05 06:10:04
0xC6C9D802bC16d8746AAfCAc4781F9a8d442D585D,34.6274419268145,1620202616.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-05 08:16:56
0x9EfB7616da129a998C82EBefac9DB467dD841F03,19490.64585074,1620213418.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-05 11:16:58
0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.7114424153176,1620215452.0,Yes,5,RugPullIndex,Funded,Completed,Build & Integrate,General,7500.0,2021-05-05 11:50:52
0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,1619955452.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 11:37:32
0x362CfE20851584DF00a670b2c8460A3aafD35839,40000.0,1619955560.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 11:39:20
0xB1A549920b38b2F7C80443b49B5A75DB3A4Cd5F5,614.83,1619962623.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 13:37:03
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,12000.0001653932,1619977898.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 17:51:38
0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20598.2881600585,1619981364.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 18:49:24
0xbb397e3F90a5aB8daFd9D8b4E949546537A9d8fb,500.0,1620005700.0,No,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 01:35:00
0x591c9C5bf95E2264cac458D02855684a4A3bF32c,6062.25965,1620021695.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 06:01:35
0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,241633.787597554,1620046629.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 12:57:09
0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,970.0,1620059673.0,No,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 16:34:33
0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,4497.87,1620185750.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 03:35:50
0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,16672.5288338593,1620201841.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 08:04:01
0xf88bD9c3F81f7148E4076bBB8b2e2B0951A8cE38,36552.8788360024,1620201892.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 08:04:52
0x01d5595949fdbE521fbC39EaF09192dfFB3bFc17,28576.286,1620201940.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 08:05:40
0xCe7BE31f48205C48A91A84E777a66252Bba87F0b,189132.483860266,1620204191.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 08:43:11
0x12BD31628075C20919BA838b89F414241b8c4869,281386.636137817,1620211985.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 10:53:05
0xcA3b7E1312Ad020C058eF4942e3f33fFe6fD7b5c,13764.1857439214,1620212026.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 10:53:46
0x9EfB7616da129a998C82EBefac9DB467dD841F03,19490.64585074,1620213465.0,Yes,5,Ocean Missions,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 11:17:45
0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20598.2881600585,1619955153.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 11:32:33
0x362CfE20851584DF00a670b2c8460A3aafD35839,40000.0,1619955646.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 11:40:46
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,12000.0001653932,1619978026.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 17:53:46
0xbb397e3F90a5aB8daFd9D8b4E949546537A9d8fb,500.0,1620006248.0,No,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-03 01:44:08
0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,241633.787597554,1620046675.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-03 12:57:55
0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,12500.0,1620101460.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 04:11:00
0x570f7066bd0A0fdf4d66E7c8dfF562434d1e1789,19300.739,1620101565.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 04:12:45
0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,29353.5077261418,1620153163.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 18:32:43
0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,1620153935.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 18:45:35
0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,4497.87,1620186629.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-05 03:50:29
0x21e06646433954AaBaCE8E3d93d502e423249299,9038.02676142514,1620195138.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-05 06:12:18
0xC6C9D802bC16d8746AAfCAc4781F9a8d442D585D,34.6274419268145,1620203135.0,Yes,5,Resilient ML,Funded,Completed,Unleash Data,General,7500.0,2021-05-05 08:25:35
0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20598.2881600585,1619955113.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 11:31:53
0x362CfE20851584DF00a670b2c8460A3aafD35839,40000.0,1619955537.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 11:38:57
0xB1A549920b38b2F7C80443b49B5A75DB3A4Cd5F5,614.83,1619963039.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 13:43:59
0x33359285F30E7B3386dE70ca500F4fe27853765B,25000.0002170598,1619979179.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-02 18:12:59
0xbb397e3F90a5aB8daFd9D8b4E949546537A9d8fb,500.0,1620005981.0,No,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 01:39:41
0xb720883cb0e6FF8e9978c91009e3a49F09a13047,587.0,1620012095.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 03:21:35
0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,241633.787597554,1620046608.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 12:56:48
0xCeaAD86848Dc118337b97eD7a0Fdba36Da6f03D4,5820.25499206874,1620047583.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-03 13:13:03
0x601cDcA0cF80A750CB7aB33C3bdf1662463023C3,21.0474127733829,1620091074.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 01:17:54
0x570f7066bd0A0fdf4d66E7c8dfF562434d1e1789,19300.739,1620101740.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 04:15:40
0x4D4290CBA904aBb4dFbc1568766bCD88e67Be391,12500.0,1620101801.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 04:16:41
0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,29353.5077261418,1620153518.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 18:38:38
0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,1620154103.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-04 18:48:23
0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,4497.87,1620186667.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 03:51:07
0x21e06646433954AaBaCE8E3d93d502e423249299,9038.02676142514,1620195060.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 06:11:00
0xC6C9D802bC16d8746AAfCAc4781F9a8d442D585D,34.6274419268145,1620203060.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 08:24:20
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,12000.0001653932,1620209988.0,Yes,5,Resilient ML,Funded,Completed,Outreach,Outreach,7500.0,2021-05-05 10:19:48
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,12000.0001653932,1619978071.0,Yes,5,roto.life ,Not Granted,Not Granted,Build & Integrate,General,7500.0,2021-05-02 17:54:31
0xbb397e3F90a5aB8daFd9D8b4E949546537A9d8fb,500.0,1620006291.0,Yes,5,roto.life ,Not Granted,Not Granted,Build & Integrate,General,7500.0,2021-05-03 01:44:51
0x4B46AA204A9f39e35C62cb7b14Bccc282972bb25,516.657537516708,1620065069.0,Yes,5,roto.life ,Not Granted,Not Granted,Build & Integrate,General,7500.0,2021-05-03 18:04:29
0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,21346.3827149658,1620093179.0,No,5,roto.life ,Not Granted,Not Granted,Build & Integrate,General,7500.0,2021-05-04 01:52:59
0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,4497.87,1620186180.0,Yes,5,roto.life ,Not Granted,Not Granted,Build & Integrate,General,7500.0,2021-05-05 03:43:00
0x601cDcA0cF80A750CB7aB33C3bdf1662463023C3,21.0474127733829,1620186575.0,No,5,roto.life ,Not Granted,Not Granted,Build & Integrate,General,7500.0,2021-05-05 03:49:35
0xC6C9D802bC16d8746AAfCAc4781F9a8d442D585D,34.6274419268145,1620203163.0,Yes,5,roto.life ,Not Granted,Not Granted,Build & Integrate,General,7500.0,2021-05-05 08:26:03
0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20598.2881600585,1619954977.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 11:29:37
0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,1619955399.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 11:36:39
0x362CfE20851584DF00a670b2c8460A3aafD35839,40000.0,1619955490.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 11:38:10
0x06Fbe5d776905ea91899b273e4b663ADF58597eB,3274.14106220068,1619959396.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 12:43:16
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,12000.0001653932,1619977806.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 17:50:06
0x2102fbdb989Ad103DFd0D110E639A8abe0e148fF,10206.3251978274,1619981795.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 18:56:35
0xE411e7726452CEB6aCC593126962Adf893D2b1A6,4837.77267202795,1619983226.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-02 19:20:26
0xbb397e3F90a5aB8daFd9D8b4E949546537A9d8fb,500.0,1620005860.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-03 01:37:40
0xb720883cb0e6FF8e9978c91009e3a49F09a13047,587.0,1620012249.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-03 03:24:09
0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,16672.5288338593,1620033829.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-03 09:23:49
0xf88bD9c3F81f7148E4076bBB8b2e2B0951A8cE38,36552.8788360024,1620033946.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-03 09:25:46
0x01d5595949fdbE521fbC39EaF09192dfFB3bFc17,28576.286,1620034036.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-03 09:27:16
0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,241633.787597554,1620046597.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-03 12:56:37
0x67B69C822553FE57d8B7E354af4f540c4e8963c9,26365.77006754,1620063364.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-03 17:36:04
0x33359285F30E7B3386dE70ca500F4fe27853765B,25000.0002170598,1620087418.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 00:16:58
0x601cDcA0cF80A750CB7aB33C3bdf1662463023C3,21.0474127733829,1620090625.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 01:10:25
0xbAea22E6a84Fd68B4fdd548Ff08953006c0D1a1a,21346.3827149658,1620093962.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 02:06:02
0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,29353.5077261418,1620153114.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 18:31:54
0x5b520E99129194105c465230D3Cb6C9E4B172147,593275.6,1620153963.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 18:46:03
0x2da922CBeB06c377741a51dDc85c735429Bc2965,9123.408375071,1620161200.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-04 20:46:40
0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,4497.87,1620185964.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-05 03:39:24
0xC6C9D802bC16d8746AAfCAc4781F9a8d442D585D,34.6274419268145,1620202584.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-05 08:16:24
0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,34.7114424153176,1620215516.0,Yes,5,Evotegra,Funded,Completed,Unleash Data,General,7500.0,2021-05-05 11:51:56
0x01e66950353400E93AEe7F041C0303103E2ef5Ab,20598.2881600585,1619955001.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-02 11:30:01
0xB121b3DdaA9af45Df9878C855079F8A78eea9772,11434.1,1619955512.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-02 11:38:32
0x362CfE20851584DF00a670b2c8460A3aafD35839,40000.0,1619955603.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-02 11:40:03
0xba8765802198e5c19F2BA8fe9b0dA2B225927AAf,12000.0001653932,1619977997.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-02 17:53:17
0x5bA017cC1093292238CD4C7B204AA33082463544,1550.60326382167,1619984021.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-02 19:33:41
0xbb397e3F90a5aB8daFd9D8b4E949546537A9d8fb,500.0,1620006177.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-03 01:42:57
0xf88bD9c3F81f7148E4076bBB8b2e2B0951A8cE38,36552.8788360024,1620046067.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-03 12:47:47
0x01d5595949fdbE521fbC39EaF09192dfFB3bFc17,28576.286,1620046141.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-03 12:49:01
0x06Fbe5d776905ea91899b273e4b663ADF58597eB,3274.14106220068,1620093776.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-04 02:02:56
0xe6E3459bA0d70699F54464cc4b5d273810E7EC7B,500.0,1620147878.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-04 17:04:38
0x2da922CBeB06c377741a51dDc85c735429Bc2965,9123.408375071,1620161239.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-04 20:47:19
0xA95cCef9561842495E7538d0dD97cE1ABF0a5242,50000.0,1620169890.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-04 23:11:30
0x096b4d5776D44CAE05880e0703C9958b08B11F39,50000.0,1620169980.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-04 23:13:00
0xFc2400FBF265f1fFbE319C7949f58a9a3D388B96,50000.0,1620170039.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-04 23:13:59
0xa377b5AF83fF07387d8f5c9ffAc55C9c2d507755,50000.0,1620170092.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-04 23:14:52
0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,4497.87,1620185635.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-05 03:33:55
0xeA13bF673e8837F742c0D4C35733f0E7F6522760,84170.3255823225,1620195392.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-05 06:16:32
0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,16672.5288338593,1620196689.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-05 06:38:09
0xbD1eF9F9c500aa2828b918a769B03F18C3d5545f,32681.7417084043,1620211162.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-05 10:39:22
0x12BD31628075C20919BA838b89F414241b8c4869,281386.636137817,1620211841.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-05 10:50:41
0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,241633.787597554,1620214356.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-05 11:32:36
0x33359285F30E7B3386dE70ca500F4fe27853765B,25000.0002170598,1619979004.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-02 18:10:04
0xAC1eF6882E050DE9B97071e0CB4fa6F734A3B139,29353.5077261418,1620153306.0,Yes,5,Ocean Pearl,Funded,Completed,DAO,Outreach,7500.0,2021-05-04 18:35:06
0x64FD8887CB254A198458D756d38cC24a1b05B778,883.739836721512,1619954715.0,Yes,5,Ocean Vantage,Not Granted,Not Granted,Build & Integrate,General,7500.0,2021-05-02 11:25:15
